11:12:00,100,100,96,90,100,94,95
11:13:00,99,99,95,89,100,94,95
11:14:00,100,100,96,90,100,94,95
11:15:00,100,100,96,89,100,94,95
11:16:00,100,100,96,89,100,94,95
11:17:00,100,100,95,89,100,94,95
11:18:00,99,99,95,89,100,93,94
11:19:00,100,100,95,89,100,94,95
11:20:00,100,100,95,89,100,94,94
11:21:00,100,100,95,89,100,93,94
11:22:00,100,100,95,89,100,94,94
11:23:00,99,99,95,89,100,93,93
11:24:00,100,100,95,89,100,93,94
11:25:00,100,100,95,89,100,93,94
11:26:00,100,100,95,89,100,93,94
11:27:00,100,100,95,89,100,93,94
11:28:00,99,99,94,89,100,93,93
11:29:00,100,100,95,89,100,93,94
11:30:00,100,100,95,89,100,93,94
11:31:00,100,100,95,89,100,93,94
11:32:00,100,100,95,89,100,93,94
11:33:00,99,99,94,89,100,92,93
11:34:00,100,100,95,89,100,93,93
11:35:00,100,100,95,89,100,93,93
11:36:00,100,100,95,89,100,93,93
11:37:00,100,100,95,89,100,93,93
11:38:00,99,99,94,89,100,92,92
11:39:00,99,99,93,88,99,92,92
11:40:00,100,100,94,89,100,93,93
